wikipedia_movie_ID,movie_box_office_revenue,movie_runtime,movie_genres,year_released,treatment_ethnicity,treatment_female,num_languages,num_countries
42147,36106804.42912312,113.0,"{'/m/07s9rl0': 'Drama', '/m/0556j8': 'Buddy film'}",1969.0,0,1,2,1
1599839,9600621.990426188,110.0,"{'/m/06cvj': 'Romantic comedy', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy'}",2004.0,1,1,1,1
1290721,3457661.221001122,99.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/06qln': 'Stop motion', '/m/09blyk': 'Psychological thriller', '/m/06nbt': 'Satire'}",1984.0,0,0,1,1
12121822,44842393.412092105,96.0,"{'/m/03k9fj': 'Adventure', '/m/04xvh5': 'Costume drama', '/m/02h8pkk': 'Family Drama', '/m/0hcr': 'Animation', '/m/01hmnh': 'Fantasy', '/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film'}",2009.0,1,1,1,1
2233996,772717.5833019578,202.0,"{'/m/01fc50': 'Anti-war', '/m/03k9fj': 'Adventure', '/m/0hj3n96': 'Jungle Film', '/m/06l3bl': 'Epic', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film', '/m/02kdv5l': 'Action', '/m/07k67c': 'Anti-war film'}",2001.0,1,0,2,1
16595579,17004.259936600833,95.0,"{'/m/0hn10': 'LGBT', '/m/03k9fj': 'Adventure', '/m/01hw54': 'Feature film', '/m/0d63kt': 'Gay', '/m/0220p9g': 'Musical comedy', '/m/04t36': 'Musical', '/m/0bc42t_': 'Gay Interest', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed', '/m/02l7c8': 'Romance Film'}",2008.0,0,0,1,1
27755114,7143.176678083942,94.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/04btyz': 'Heist'}",1998.0,1,0,1,3
30081969,711379.4691527712,113.0,"{'/m/0hn10': 'LGBT', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film'}",2011.0,0,1,2,2
13393215,3168624.118683492,107.0,"{'/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy'}",2009.0,0,1,1,2
9834441,129717074.10647753,146.0,"{'/m/03k9fj': 'Adventure', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action'}",2010.0,0,1,1,2
506119,14105568.265017124,122.0,"{'/m/06cvj': 'Romantic comedy', '/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/04btyz': 'Heist', '/m/060__y': 'Film adaptation', '/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",1998.0,1,0,1,1
919013,10639020.73444916,112.0,"{'/m/06cvj': 'Romantic comedy', '/m/04228s': 'Road movie', '/m/02m4t': 'Existentialism', '/m/01t_vv': 'Comedy-drama', '/m/0hj3nbk': 'Marriage Drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1967.0,0,1,2,1
5845807,4528304.663243827,112.0,{'/m/01z4y': 'Comedy'},1990.0,1,0,1,1
1358544,2321999.1213940545,94.0,"{'/m/01jfsb': 'Thriller', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller'}",1976.0,0,0,1,1
1071647,2256532.8807876525,114.0,"{'/m/06cvj': 'Romantic comedy', '/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",1986.0,0,0,1,1
443917,2650987.1321803583,92.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0hj3m_x': 'Crime Comedy', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/016vh2': 'Caper story', '/m/02b5_l': 'Teen', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",2004.0,0,1,1,2
21161719,948739.813062549,94.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/01585b': 'Slasher', '/m/02b5_l': 'Teen', '/m/0fdjb': 'Supernatural'}",2009.0,0,1,1,1
15749011,226332.92340126494,114.0,"{'/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama'}",2006.0,0,1,1,1
6934510,455474.42126235244,94.0,"{'/m/0hqxf': 'Family Film', '/m/0hj3n0k': 'Domestic Comedy', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",1996.0,0,0,1,2
1524596,55745184.15105611,115.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2005.0,0,1,1,1
1017650,2747754.7228244026,80.0,"{'/m/01q03': 'Cult', '/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/01z02hx': 'Sports', '/m/03btsm8': 'Action/Adventure', '/m/06nbt': 'Satire', '/m/02kdv5l': 'Action', '/m/026ny': 'Dystopia'}",1975.0,1,1,1,1
194664,68164904.5478158,92.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0hj3myq': ""Children's/Family"", '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",1994.0,1,1,1,1
930561,3415151.1751626893,121.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/0hj3n4h': 'Glamorized Spy Film', '/m/04t2t': 'Martial Arts Film', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",1985.0,0,0,1,1
3182015,796387.3262794536,102.0,"{'/m/0hn10': 'LGBT', '/m/07s9rl0': 'Drama', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",1999.0,0,0,1,1
2841422,4693872.663888141,101.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/09q17': 'Slapstick', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",1989.0,0,1,1,1
5413458,2092219.1377001076,140.0,"{'/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/04xvlr': 'Period piece', '/m/082gq': 'War film'}",1990.0,1,0,1,1
6752032,766136.9083508804,99.0,"{'/m/01jfsb': 'Thriller', '/m/04btyz': 'Heist', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/0lsxr': 'Crime Fiction', '/m/0c3351': 'Suspense', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller'}",2007.0,0,1,1,1
3394318,1183323.7958195817,95.0,"{'/m/01jfsb': 'Thriller', '/m/0219x_': 'Indie', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film', '/m/02kdv5l': 'Action'}",1987.0,0,0,1,1
1514718,1708579.42954631,93.0,"{'/m/01jfsb': 'Thriller', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy'}",2001.0,0,0,1,1
6234983,56142.258798667004,86.0,"{'/m/0219x_': 'Indie', '/m/0hj3nyp': 'Workplace Comedy', '/m/01z4y': 'Comedy'}",2008.0,0,0,2,1
858575,128813992.93839762,153.0,"{'/m/0hj3n2k': 'Fantasy Adventure', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/02n4kr': 'Mystery', '/m/01hmnh': 'Fantasy', '/m/0hj3myc': ""Children's Fantasy"", '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/02l7c8': 'Romance Film'}",2009.0,0,1,2,2
6713041,765235.00545997,92.0,"{'/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/03btsm8': 'Action/Adventure', '/m/0jb4p32': 'Zombie Film', '/m/01drsx': 'Disaster'}",2007.0,0,0,1,1
3671998,7834453.752999165,91.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller'}",1992.0,0,1,1,1
33594947,12037924.371326627,85.0,"{'/m/06nbt': 'Satire', '/m/01z4y': 'Comedy'}",2012.0,1,0,1,1
30865203,770405.0979624303,89.0,"{'/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/04rlf': 'Music', '/m/02l7c8': 'Romance Film', '/m/02wtdkf': 'Musical Drama', '/m/02b5_l': 'Teen'}",1991.0,0,0,1,1
4396698,3079120.0609939755,99.0,"{'/m/0gf28': 'Parody', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy'}",1983.0,0,0,1,1
1749629,1945074.4655856623,85.0,{'/m/01z4y': 'Comedy'},2005.0,0,0,1,1
31422455,4652710.376805582,108.0,{'/m/01z4y': 'Comedy'},2011.0,1,0,1,1
600194,2974134.716771587,101.0,"{'/m/0hj3n2s': 'Fantasy Comedy', '/m/04pbhw': 'Superhero movie', '/m/0hcr': 'Animation', '/m/03btsm8': 'Action/Adventure', '/m/0glj9q': 'Erotic thriller', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",1992.0,0,0,1,1
2017208,24153400.741928916,92.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/01zhp': 'Computer Animation', '/m/0hcr': 'Animation', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/07s2s': 'Time travel', '/m/0cq23f0': 'Sci-Fi Adventure', '/m/0hqxf': 'Family Film', '/m/0hj3myc': ""Children's Fantasy""}",2007.0,0,0,1,1
5257643,2250000.0,112.0,"{'/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama'}",1955.0,0,1,1,1
19238278,87397.84930504757,114.0,"{'/m/07s9rl0': 'Drama', '/m/06lbpz': 'Social problem film', '/m/03q4nz': 'World cinema'}",2008.0,0,1,2,1
1765026,26225905.359756086,121.0,"{'/m/02n4kr': 'Mystery', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama'}",2000.0,0,1,2,2
1223498,4829158.282296405,127.0,"{'/m/01lrrt': 'Melodrama', '/m/07s9rl0': 'Drama', '/m/02h8pkk': 'Family Drama', '/m/060__y': 'Film adaptation'}",1998.0,0,1,1,1
2608958,8195392.919271101,97.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy'}",1997.0,0,1,1,1
3755901,109345.0259600678,93.0,"{'/m/0gf28': 'Parody', '/m/0hn10': 'LGBT', '/m/0gsy3b': 'Sex comedy', '/m/0d63kt': 'Gay', '/m/0bc42t_': 'Gay Interest', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed', '/m/02l7c8': 'Romance Film', '/m/06cvj': 'Romantic comedy'}",2006.0,0,0,1,1
1089071,1479451.0525015441,85.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3myc': ""Children's Fantasy""}",2004.0,0,0,1,3
26999426,48464624.89069269,124.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/04pbhw': 'Superhero movie', '/m/03btsm8': 'Action/Adventure', '/m/01qs3y7': 'Sci-Fi Thriller', '/m/02kdv5l': 'Action', '/m/0cq23f0': 'Sci-Fi Adventure'}",2011.0,0,0,2,1
73488,12000000.0,65.0,"{'/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/01g6gs': 'Black-and-white', '/m/0h9qh': 'Monster'}",1931.0,0,0,1,1
42137,12000000.0,152.0,"{'/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/03k9fj': 'Adventure'}",1952.0,0,0,2,1
20700559,9231028.212514756,114.0,"{'/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/02h8pkk': 'Family Drama', '/m/01hmnh': 'Fantasy', '/m/05bh16v': 'Courtroom Drama'}",1994.0,0,1,1,1
2259388,63165.78614457831,102.0,"{'/m/0hj3n5l': 'Haunted House Film', '/m/02n4kr': 'Mystery', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller', '/m/01zxzp': 'Psychological horror'}",2001.0,0,0,1,1
3293089,202057.91720104284,93.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/01jfsb': 'Thriller'}",1988.0,1,0,1,1
