wikipedia_movie_ID,movie_box_office_revenue,movie_runtime,movie_genres,year_released,treatment_ethnicity,treatment_female,num_languages,num_countries
21550540,6758555.514651089,101.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2010.0,0,0,1,1
4186717,6208.2044947401955,105.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",1996.0,0,0,1,1
692682,843468.5246885786,107.0,"{'/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/0219x_': 'Indie', '/m/04xvlr': 'Period piece'}",1999.0,0,1,1,2
564947,54369395.432983324,101.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/02kdv5l': 'Action'}",2004.0,0,0,1,2
15837630,12477027.446081566,137.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0219x_': 'Indie', '/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2009.0,0,1,1,1
10353968,2297418.25327156,92.0,"{'/m/06cvj': 'Romantic comedy', '/m/04xvlr': 'Period piece', '/m/01z4y': 'Comedy'}",2008.0,0,1,1,2
149113,9867551.770695122,94.0,"{'/m/06nbt': 'Satire', '/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy', '/m/01hwc6': 'Absurdism'}",1993.0,0,0,1,1
1726126,9198600.171666311,100.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/0hj3nbk': 'Marriage Drama', '/m/07s9rl0': 'Drama', '/m/09blyk': 'Psychological thriller'}",2005.0,0,0,1,2
31653535,17070.57337724645,84.0,{'/m/07s9rl0': 'Drama'},2011.0,0,1,1,1
22845644,21604512.442245215,108.0,"{'/m/04rlf': 'Music', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/04dn71w': 'Dance', '/m/068d7h': 'Romantic drama'}",2010.0,0,0,1,1
11337966,601311.5546153046,110.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/01drsx': 'Disaster', '/m/05bh16v': 'Courtroom Drama'}",1997.0,0,1,1,1
692785,2977473.6259590415,109.0,"{'/m/01jfsb': 'Thriller', '/m/0jdm8': 'Remake', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller'}",1993.0,0,0,1,1
9673848,616171.3033772891,76.0,"{'/m/0hj3n16': 'Erotic Drama', '/m/0d63kt': 'Gay', '/m/0bc42t_': 'Gay Interest', '/m/01j1n2': 'Coming of age', '/m/04tkhfk': 'Gay Themed', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film'}",2006.0,0,1,1,1
10216667,344545.01941032335,87.0,{'/m/01z4y': 'Comedy'},2007.0,0,0,1,1
26968111,2004025.6431275532,106.0,"{'/m/01jfsb': 'Thriller', '/m/07s9rl0': 'Drama', '/m/0jdm8': 'Remake', '/m/03q4nz': 'World cinema'}",2010.0,0,1,2,1
543433,27914823.90313575,128.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/09n5t_': 'Americana', '/m/01t_vv': 'Comedy-drama', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0hj3n34': 'Feminist Film'}",1992.0,0,1,1,1
21978354,1316980.6614600418,107.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03bxz7': 'Biographical film', '/m/07s9rl0': 'Drama', '/m/05bh16v': 'Courtroom Drama'}",2010.0,0,0,1,1
552592,10697235.064318797,100.0,"{'/m/01z02hx': 'Sports', '/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy', '/m/0hj3myq': ""Children's/Family""}",1992.0,0,0,1,1
9415710,788848.9967734878,104.0,"{'/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy'}",1995.0,0,0,1,1
4753099,1246992.3612671313,105.0,"{'/m/0hj3m_x': 'Crime Comedy', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/0d1w9': 'Prison'}",2007.0,0,0,1,1
14969658,402548.65799689654,137.0,"{'/m/0gf28': 'Parody', '/m/03q4nz': 'World cinema', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2007.0,0,1,2,3
5733558,36176736.64710832,99.0,"{'/m/0hj3mwf': 'Biker Film', '/m/0556j8': 'Buddy film', '/m/03k9fj': 'Adventure', '/m/04228s': 'Road movie', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",2007.0,0,0,1,1
20825612,16030.452797567597,90.0,"{'/m/0gf28': 'Parody', '/m/01hwc6': 'Absurdism', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",2010.0,0,0,1,1
4610810,68183.21890496396,94.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/0hj3n26': 'Family-Oriented Adventure'}",1998.0,0,0,1,1
57820,687536.4054499246,112.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/0219x_': 'Indie', '/m/094ddt': 'Doomsday film', '/m/0fx2s': 'Tragedy', '/m/01t_vv': 'Comedy-drama', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/04xvlr': 'Period piece', '/m/06nbt': 'Satire', '/m/01hmnh': 'Fantasy', '/m/07s9rl0': 'Drama', '/m/01j1n2': 'Coming of age', '/m/07s2s': 'Time travel', '/m/02b5_l': 'Teen'}",2001.0,0,0,1,1
1512830,4603237.363636362,107.0,"{'/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama'}",1994.0,0,0,1,1
14882944,5971651.377967439,104.0,"{'/m/07s9rl0': 'Drama', '/m/09blyk': 'Psychological thriller', '/m/082gq': 'War film'}",2009.0,0,0,1,1
2910440,152402.8924134036,83.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/01t_vv': 'Comedy-drama', '/m/06nbt': 'Satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy'}",2001.0,0,1,2,1
14812319,5484.155084125824,86.0,"{'/m/06cvj': 'Romantic comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",2008.0,0,0,1,1
1045457,18582161.594193947,106.0,"{'/m/017fp': 'Biography', '/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0hj3mws': 'Biopic [feature]', '/m/0hqxf': 'Family Film'}",2004.0,0,0,1,2
68078,15413506.272132274,122.0,"{'/m/0hn10': 'LGBT', '/m/0fx2s': 'Tragedy', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/01hmnh': 'Fantasy', '/m/03pgfj': 'New Hollywood'}",1979.0,0,1,2,1
2752058,7123.835392217418,96.0,"{'/m/0hn10': 'LGBT', '/m/0d63kt': 'Gay', '/m/04xvlr': 'Period piece', '/m/0bc42t_': 'Gay Interest', '/m/01z4y': 'Comedy', '/m/04tkhfk': 'Gay Themed', '/m/02l7c8': 'Romance Film'}",2004.0,0,0,1,1
5579651,10847969.421125779,116.0,"{'/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/0bkbm': 'Spy'}",2002.0,0,0,1,1
1204655,3372049.3141937484,89.0,"{'/m/02n4kr': 'Mystery', '/m/0hqxf': 'Family Film', '/m/03k9fj': 'Adventure', '/m/01z4y': 'Comedy'}",1997.0,0,0,1,1
25519059,19743859.74453752,95.0,"{'/m/0gw5n2f': 'Japanese Movies', '/m/0jxy': 'Anime', '/m/01hmnh': 'Fantasy', '/m/0hcr': 'Animation'}",2010.0,0,1,2,1
23552035,273678.0345581416,98.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2009.0,0,0,1,1
35197372,1861799.9586225979,100.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/05p553': 'Comedy film'}",2012.0,0,0,1,1
22427855,351475.81943907123,99.0,"{'/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2009.0,0,0,1,1
342741,29760215.21528839,117.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0gw5w78': 'Gangster Film', '/m/0hj3n01': 'Crime Drama', '/m/02h8pkk': 'Family Drama', '/m/03btsm8': 'Action/Adventure', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/01j1n2': 'Coming of age'}",2002.0,1,0,1,1
5524740,2271057.8472797438,95.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3l_y': 'Action Comedy', '/m/0hcr': 'Animation', '/m/03btsm8': 'Action/Adventure', '/m/01jw2w': 'Gross-out film', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/0bbc17': 'Gross out', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action'}",2001.0,0,0,1,1
23319831,2050000.0,93.0,{'/m/07s9rl0': 'Drama'},1950.0,0,1,1,1
564986,27063259.70541336,115.0,"{'/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film', '/m/02b5_l': 'Teen'}",2003.0,0,1,1,1
2096043,13928680.56675912,103.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/0hj3n4p': 'Gothic Film', '/m/03npn': 'Horror', '/m/07s9rl0': 'Drama'}",2005.0,0,1,2,2
4329444,198633.90300832086,128.0,"{'/m/0hn10': 'LGBT', '/m/01jfsb': 'Thriller', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/04rlf': 'Music', '/m/02l7c8': 'Romance Film', '/m/06cvj': 'Romantic comedy'}",2005.0,0,0,1,1
4299508,2676713.279980158,88.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",2006.0,0,0,1,1
336846,178896207.52580476,225.0,"{'/m/06cvj': 'Romantic comedy', '/m/0hn10': 'LGBT', '/m/04t36': 'Musical', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/02b5_l': 'Teen'}",1978.0,0,1,1,1
17055534,17857516.155255277,123.0,"{'/m/017fp': 'Biography', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",2009.0,0,1,2,1
2191058,20218103.29910585,107.0,"{'/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema'}",1993.0,0,0,1,1
2995062,548035.016052349,114.0,"{'/m/0gf28': 'Parody', '/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama'}",1998.0,0,0,1,1
9513043,27720627.959847197,113.0,"{'/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2008.0,0,0,2,1
19011948,325113.6610753236,97.0,"{'/m/01jfsb': 'Thriller', '/m/06cvj': 'Romantic comedy', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/02l7c8': 'Romance Film'}",1990.0,0,0,1,1
20179415,31736075.62595809,91.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/01q03': 'Cult', '/m/01585b': 'Slasher', '/m/02b5_l': 'Teen'}",1978.0,0,1,1,1
4939088,1311458.2346271812,110.0,"{'/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/0hj3nbk': 'Marriage Drama', '/m/07s9rl0': 'Drama', '/m/0219x_': 'Indie'}",2007.0,0,1,1,3
6014292,325505.4043249322,104.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/0219x_': 'Indie', '/m/09blyk': 'Psychological thriller', '/m/0hj3mzb': 'Comedy Thriller', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02wtdps': 'Crime Thriller'}",1998.0,0,0,1,2
3956788,1949716.8854781576,93.0,"{'/m/0hj3myq': ""Children's/Family"", '/m/0bxg3': 'Fairy tale', '/m/0hcr': 'Animation', '/m/04t36': 'Musical', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film', '/m/0hj3myc': ""Children's Fantasy""}",1994.0,0,0,1,1
41881,2900000.0,139.0,"{'/m/0hn10': 'LGBT', '/m/0vgkd': 'Black comedy', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01g6gs': 'Black-and-white'}",1950.0,0,1,2,1
3343617,1943827.4363447444,97.0,"{'/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/02h8pkk': 'Family Drama', '/m/01hmnh': 'Fantasy'}",1995.0,0,1,2,1
307072,8484000.33370396,110.0,"{'/m/01z02hx': 'Sports', '/m/01j1n2': 'Coming of age', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/02b5_l': 'Teen'}",2002.0,0,0,1,2
607444,15102853.112723904,97.0,"{'/m/06cvj': 'Romantic comedy', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/01j1n2': 'Coming of age', '/m/02l7c8': 'Romance Film', '/m/0hj3n2s': 'Fantasy Comedy'}",2004.0,0,1,2,1
24438299,385582.8986198469,110.0,"{'/m/0hj3n84': 'Inspirational Drama', '/m/07s9rl0': 'Drama', '/m/0hqxf': 'Family Film', '/m/0hj3myq': ""Children's/Family""}",2010.0,0,0,1,1
6268880,66110404.361653775,140.0,"{'/m/03btsm8': 'Action/Adventure', '/m/01jfsb': 'Thriller', '/m/0hj3n4h': 'Glamorized Spy Film', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",1969.0,0,1,2,1
5641391,7228153.764122574,78.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/01zhp': 'Computer Animation', '/m/0bxg3': 'Fairy tale', '/m/0hcr': 'Animation', '/m/01hmnh': 'Fantasy', '/m/0hj3myc': ""Children's Fantasy"", '/m/0hqxf': 'Family Film'}",2008.0,1,1,1,1
1494750,1384587.8007650618,123.0,"{'/m/02p0szs': 'Historical fiction', '/m/06l3bl': 'Epic', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/05bh16v': 'Courtroom Drama'}",1996.0,0,1,1,1
28134702,86356.8217724387,86.0,"{'/m/0gsy3b': 'Sex comedy', '/m/01z4y': 'Comedy'}",2010.0,0,1,1,1
32136475,542000.0,81.0,"{'/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",1931.0,0,1,1,1
226202,35334154.53264792,103.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",1995.0,0,0,1,1
919013,10639020.73444916,112.0,"{'/m/06cvj': 'Romantic comedy', '/m/04228s': 'Road movie', '/m/02m4t': 'Existentialism', '/m/01t_vv': 'Comedy-drama', '/m/0hj3nbk': 'Marriage Drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1967.0,0,1,2,1
607673,10394014.698481562,110.0,"{'/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/01j1n2': 'Coming of age', '/m/0hj3n0w': 'Ensemble Film'}",1985.0,0,1,2,1
165751,56072.96341463413,95.0,"{'/m/0hn10': 'LGBT', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/03q4nz': 'World cinema'}",2000.0,0,0,1,2
3779953,7462092.391116236,95.0,{'/m/01z4y': 'Comedy'},1993.0,0,0,1,1
11639895,5783763.113874666,101.0,"{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/09q17': 'Slapstick'}",2008.0,0,0,1,1
9013587,388726.56471239816,121.0,"{'/m/01jfsb': 'Thriller', '/m/0gw5n2f': 'Japanese Movies', '/m/03q4nz': 'World cinema', '/m/03btsm8': 'Action/Adventure', '/m/0hfjk': 'Western', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",2007.0,0,0,1,1
1524596,55745184.15105611,115.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2005.0,0,0,1,1
32894499,17665898.87528851,124.0,"{'/m/07s9rl0': 'Drama', '/m/01t_vv': 'Comedy-drama'}",2011.0,0,1,2,2
1015585,880513.1134224397,104.0,"{'/m/068d7h': 'Romantic drama', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film'}",2001.0,0,0,1,1
25913752,15395636.86470787,112.0,"{'/m/0hj3mtj': 'Animal Picture', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2011.0,0,0,1,1
8896753,1792115.11301081,109.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural', '/m/02n4kr': 'Mystery', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller'}",2009.0,0,1,1,2
10272267,3695060.1720513105,113.0,"{'/m/017fp': 'Biography', '/m/01z02hx': 'Sports', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0hj3mws': 'Biopic [feature]', '/m/03bxz7': 'Biographical film'}",1992.0,0,0,1,1
702506,3958367.722367496,103.0,"{'/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/02js9': 'Erotica', '/m/060__y': 'Film adaptation'}",1990.0,0,1,1,1
600008,22880049.67457649,123.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/02h8pkk': 'Family Drama', '/m/07s9rl0': 'Drama', '/m/04gm78f': 'Medical fiction', '/m/0hqxf': 'Family Film', '/m/0hj3n0k': 'Domestic Comedy'}",1989.0,0,1,1,1
3127557,10880940.214614201,125.0,"{'/m/01jfsb': 'Thriller', '/m/01q03': 'Cult', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller'}",1978.0,0,1,1,1
1068346,28262.82303891291,100.0,"{'/m/06cvj': 'Romantic comedy', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2004.0,0,0,1,1
25606631,1019550.2991695125,82.0,"{'/m/01jfsb': 'Thriller', '/m/03npn': 'Horror'}",2012.0,0,1,1,1
236283,1529861.354690757,104.0,"{'/m/06cvj': 'Romantic comedy', '/m/0gsy3b': 'Sex comedy', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/02js9': 'Erotica'}",2002.0,0,1,1,1
2958168,784324.4902579066,91.0,"{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",2001.0,0,1,1,1
22729553,42625914.125185885,129.0,"{'/m/017fp': 'Biography', '/m/0hj3n84': 'Inspirational Drama', '/m/02h8pkk': 'Family Drama', '/m/01f9r0': 'Docudrama', '/m/01z02hx': 'Sports', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation'}",2009.0,0,1,1,1
2883615,2289775.944602428,98.0,"{'/m/03npn': 'Horror', '/m/0hj3n7f': 'Horror Comedy'}",1995.0,0,0,1,1
472870,2500000.0,103.0,"{'/m/02l7c8': 'Romance Film', '/m/04t36': 'Musical', '/m/01z4y': 'Comedy'}",1957.0,0,1,1,1
33726624,2648273.8895158023,91.0,"{'/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2012.0,0,1,1,1
12507175,5948767.719255468,110.0,"{'/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/03g3w': 'History', '/m/060__y': 'Film adaptation', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/03bxz7': 'Biographical film'}",2008.0,0,0,1,4
